id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
623689536400609618,Rental unit in Zürich · ★4.85 · 1 bedroom · 1 bed · 1 bath,198265997,Mia,Kreis 11,Oerlikon,47.41175,8.54364,Entire home/apt,165,1,13,2023-08-26,0.72,10,363,8,
623931155831135256,Condo in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,266288229,Sabrina,Kreis 3,Alt-Wiedikon,47.36639,8.51995,Private room,90,2,14,2023-10-20,0.71,1,0,3,
624588516847543332,Home in Zürich · 1 bedroom · 1 bed · 1 bath,4546320,Brendon,Kreis 3,Friesenberg,47.35402,8.50958,Entire home/apt,120,3,0,,,1,326,0,
625003817505777725,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 7,Hottingen,47.3662404,8.557332599999999,Entire home/apt,103,30,1,2023-05-13,0.13,105,365,1,
625004066446888455,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 7,Hottingen,47.3661789,8.5572384,Entire home/apt,167,30,0,,,105,290,0,
625308568413006931,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath,1229459,Swissstay,Kreis 8,Weinegg,47.36047,8.55992,Entire home/apt,110,2,41,2023-10-06,2.27,55,253,19,
625675509638779342,Condo in Zürich · 1 bedroom · 1 bed · 1.5 shared baths,22425093,Anto,Kreis 4,Langstrasse,47.37553,8.52344,Private room,100,60,0,,,2,353,0,
625787494656883308,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,91768736,Paul,Kreis 7,Hirslanden,47.36409,8.55685,Private room,84,3,17,2023-11-03,1.31,1,74,16,
626595113481018563,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,32343385,Natacha,Kreis 5,Gewerbeschule,47.38476910524081,8.52861434712932,Entire home/apt,140,2,0,,,1,261,0,
627138370142628667,Rental unit in Zürich · 2 bedrooms · 4 beds · 1 bath,72737490,Liene,Kreis 11,Affoltern,47.4113,8.52433,Entire home/apt,185,2,2,2023-08-13,0.12,1,43,1,
627439802355893050,Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath,459211400,Lina-Anna,Kreis 4,Langstrasse,47.38189,8.52823,Entire home/apt,170,2,9,2023-10-04,0.53,1,93,3,
628082575465304199,Rental unit in Zürich · ★4.0 · 2 bedrooms · 2 beds · 1.5 shared baths,8203404,Stefan,Kreis 9,Albisrieden,47.37837,8.49901,Private room,80,5,8,2022-11-25,0.41,2,0,0,
628240494009518206,Condo in Zürich · ★5.0 · 3 bedrooms · 5 beds · 1 bath,4819002,Loic,Kreis 3,Alt-Wiedikon,47.364975,8.516416,Entire home/apt,279,2,6,2023-01-06,0.34,1,0,1,
628680541563642961,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 7,Hottingen,47.3661789,8.5572384,Entire home/apt,181,30,0,,,105,116,0,
629344918768916138,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 2,Wollishofen,47.34072339999999,8.5183228,Entire home/apt,179,30,1,2023-10-31,0.52,105,177,1,
629347939659361859,Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths,434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3606487,8.520587299999999,Entire home/apt,222,30,0,,,105,311,0,
629348230450466207,Rental unit in Zürich · 2 bedrooms · 2 beds · 2 baths,434204093,Blueground,Kreis 3,Alt-Wiedikon,47.3606487,8.520587299999999,Entire home/apt,219,30,0,,,105,346,0,
629365486819149603,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,74086793,Anita,Kreis 12,Hirzenbach,47.401836,8.584952,Entire home/apt,150,90,1,2022-08-31,0.06,1,263,0,
629994282990378423,Rental unit in Zürich · ★4.67 · 1 bedroom · 1 bed · 1 bath,4512367,Adina,Kreis 7,Hottingen,47.36715,8.55825,Entire home/apt,90,4,12,2023-12-15,0.62,1,61,2,
630374276838052470,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 shared bath,459913076,Tobias,Kreis 5,Gewerbeschule,47.38048,8.53419,Shared room,,1,3,2022-06-15,0.16,1,0,0,
630736027333023882,Rental unit in Zürich · ★4.86 · 1 bedroom · 1 bed · 1 bath,1229459,Swissstay,Kreis 7,Hottingen,47.36754,8.55284,Entire home/apt,125,2,29,2023-12-22,1.51,55,74,14,
631729209385093367,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,72726774,Aurel,Kreis 6,Unterstrass,47.3914,8.53921,Entire home/apt,100,6,6,2023-08-22,0.33,1,11,3,
631735138751037667,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,17470150,Silvia,Kreis 3,Sihlfeld,47.36981,8.50326,Entire home/apt,,4,0,,,1,0,0,
631966238393797051,Chalet in Zürich · 1 bedroom · 1 bed · 1 shared bath,6798296,Amelie,Kreis 10,Wipkingen,47.39636,8.52391,Private room,320,3,0,,,1,7,0,
633111103437297934,Hostel in Zürich · 1 bedroom · 1 bed · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34739,8.52848,Shared room,70,1,0,,,7,326,0,
633118401490418351,Hostel in Zürich · 1 bedroom · 4 beds · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34801,8.52893,Shared room,160,1,0,,,7,356,0,
633123082754656486,Rental unit in Zürich · ★4.52 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 6,Unterstrass,47.38664,8.53849,Entire home/apt,103,1,27,2023-12-20,1.40,31,12,3,
633127709258314751,Hostel in Zürich · 1 bedroom · 4 beds · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34858,8.52844,Shared room,200,1,0,,,7,315,0,
633130856672983691,Hostel in Zürich · ★4.17 · 1 bedroom · 1 bed · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34877,8.52713,Shared room,36,1,12,2023-09-24,0.65,7,356,10,
633133654508825293,Hostel in Zürich · 1 bedroom · 6 beds · 1 shared bath,130699837,Youth Hostel Zürich,Kreis 2,Wollishofen,47.34746,8.52886,Shared room,216,1,0,,,7,351,0,
634755771013249087,Rental unit in Zürich · ★4.56 · 2 bedrooms · 2 beds · 2 baths,1229459,Swissstay,Kreis 8,Weinegg,47.35944,8.56138,Entire home/apt,123,2,36,2023-12-01,1.93,55,237,21,
635180883508742035,Rental unit in Zürich · 3 bedrooms · 3 beds · 2 baths,434204093,Blueground,Kreis 2,Wollishofen,47.34072339999999,8.5183228,Entire home/apt,253,30,0,,,105,338,0,
635847582156960192,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,4462872,Eder,Kreis 2,Wollishofen,47.34367,8.52887,Private room,96,1,48,2023-11-17,2.49,4,81,23,
635883000839073422,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944859,8.528913200000002,Entire home/apt,244,30,0,,,105,272,0,
636843093676189035,Rental unit in Zürich · ★4.43 · 1 bedroom · 1 bed · 1 bath,461370157,Giuseppe,Kreis 12,Hirzenbach,47.402687,8.577282,Entire home/apt,74,1,40,2023-12-10,2.08,1,39,23,
638115605040484551,Rental unit in Zürich · ★4.92 · 1 bedroom · 2 beds · 1 bath,102741847,Robin,Kreis 3,Alt-Wiedikon,47.36646318917896,8.521935269236565,Entire home/apt,,5,26,2023-07-02,3.12,1,0,26,
638956856994404108,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,11655928,Lisa,Kreis 10,Höngg,47.400379,8.492876,Entire home/apt,,10,2,2023-10-19,0.45,1,0,2,
639552371823475989,Rental unit in Zürich · 4 bedrooms · 5 beds · 2 baths,5693234,Christie,Kreis 3,Friesenberg,47.355099,8.50785,Entire home/apt,480,2,1,2023-08-13,0.22,1,79,1,
640459963128505977,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 bath,23528828,Taymour,Kreis 4,Werd,47.37103,8.52541,Entire home/apt,210,4,8,2023-08-27,0.45,1,347,5,
640569911466338377,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,158934066,Cinzia,Kreis 3,Sihlfeld,47.37359,8.51931,Entire home/apt,155,2,2,2022-08-15,0.11,1,90,0,
641603523332446954,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 bath,8893127,Alexandra,Kreis 7,Hottingen,47.3655,8.5571,Entire home/apt,280,5,5,2022-10-03,0.28,1,364,0,
641669225606642004,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,14123537,Cecilia,Kreis 3,Alt-Wiedikon,47.3620095885759,8.517557568848133,Entire home/apt,115,7,3,2022-09-13,0.16,1,0,0,
641706387948283914,Condo in Zürich · ★4.87 · 2 bedrooms · 3 beds · 1 bath,15038541,Cher.,Kreis 4,Langstrasse,47.37482,8.52086,Entire home/apt,222,1,92,2023-12-26,4.88,16,0,48,
642043926530639250,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,37692544,Dardan,Kreis 7,Hottingen,47.36903,8.55455,Entire home/apt,,6,2,2022-07-09,0.11,1,0,0,
643107186638775793,Rental unit in Zürich · ★4.75 · 1 bedroom · 1 bed · 1 bath,115971976,Philipp,Kreis 5,Gewerbeschule,47.38302,8.53331,Entire home/apt,230,4,8,2023-06-05,0.47,1,178,5,
643144466012486636,Rental unit in Zürich · ★4.62 · 3 bedrooms · 4 beds · 1.5 baths,322266523,Krone,Kreis 4,Langstrasse,47.3790704,8.5271905,Entire home/apt,400,1,47,2023-11-26,2.64,10,68,27,
643224956121498372,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths,1736709,Andrea,Kreis 6,Oberstrass,47.3839179,8.5498586,Entire home/apt,120,25,0,,,1,83,0,
643329746956827737,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,18085287,Mark,Kreis 9,Altstetten,47.39081,8.49525,Entire home/apt,84,6,0,,,2,26,0,
643505173228078839,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,157894722,Paul-Emile,Kreis 1,Rathaus,47.37020350108194,8.544132814062156,Entire home/apt,,7,2,2023-10-01,0.41,1,0,2,
644219086784021393,Rental unit in Zürich · ★4.0 · 2 bedrooms · 2 beds · 1 bath,46985927,Sarah,Kreis 2,Enge,47.36437,8.53417,Entire home/apt,300,3,4,2023-08-14,0.23,1,0,1,
644984149803452704,Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 1 bath,91789071,José,Kreis 4,Langstrasse,47.37593,8.52104,Entire home/apt,,4,17,2022-09-28,0.91,1,0,0,
645360881517116011,Rental unit in Zürich · ★3.67 · 1 bedroom · 1 shared bath,244894367,Lena,Kreis 7,Witikon,47.35692,8.5996,Shared room,78,1,3,2023-06-15,0.17,5,365,1,
646074657520858393,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944859,8.528913200000002,Entire home/apt,265,30,0,,,105,236,0,
646319913525077588,Condo in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,7842410,Zenya Ngai Wan,Kreis 8,Seefeld,47.35843,8.55302,Entire home/apt,245,3,12,2023-11-06,0.67,1,193,9,
646359296735453478,Serviced apartment in Zürich · ★4.73 · 1 bedroom · 1 bed · 1 bath,25291258,Delta Estates,Kreis 7,Fluntern,47.3797,8.5679,Entire home/apt,85,6,11,2023-06-29,0.63,38,179,5,
647620685779550941,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,228736833,Claudio,Kreis 5,Gewerbeschule,47.38126,8.53178,Entire home/apt,182,2,1,2023-07-03,0.17,1,191,1,
648371705076372206,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,8264434,Delaia,Kreis 6,Unterstrass,47.38962,8.53823,Entire home/apt,230,3,7,2023-08-27,0.40,1,262,4,
648550883783883063,Serviced apartment in Zürich · ★4.08 · 1 bedroom · 1 bed · 1 bath,25291258,Delta Estates,Kreis 3,Sihlfeld,47.37597,8.51526,Entire home/apt,69,5,13,2023-07-09,0.77,38,337,6,
649030991085570995,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths,60931078,Florian,Kreis 7,Hottingen,47.36557,8.55641,Entire home/apt,580,2,2,2022-12-26,0.12,1,89,0,
649493490927321913,Rental unit in Zürich · ★4.85 · 1 bedroom · 1 bed · 1 bath,49639568,Paulina,Kreis 2,Wollishofen,47.3366,8.53424,Entire home/apt,115,2,20,2023-09-24,1.14,1,65,6,
649733767650053179,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944859,8.528913200000002,Entire home/apt,160,30,2,2023-12-04,1.11,105,355,2,
649734080341470480,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,434204093,Blueground,Kreis 10,Wipkingen,47.3944122,8.529097100000001,Entire home/apt,208,30,0,,,105,0,0,
650600857656979192,Rental unit in Zürich · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,464564086,Roman,Kreis 6,Unterstrass,47.39097,8.54367,Private room,65,1,95,2023-12-23,5.58,2,0,65,
651301259359743766,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,36181854,Lide,Kreis 8,Mühlebach,47.3637682,8.5509684,Entire home/apt,79,14,2,2022-11-10,0.13,1,0,0,
651429069182274148,Condo in Zürich · 1 bedroom · 1 bed · 1 bath,231788285,Melsigen,Kreis 2,Wollishofen,47.33817,8.53029,Entire home/apt,,5,1,2022-07-27,0.06,2,0,0,
653242063441501474,Rental unit in Zürich · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,377264005,Jakob,Kreis 12,Schwamendingen-Mitte,47.40346,8.55783,Private room,74,5,5,2022-10-05,0.27,1,0,0,
653289196048895812,Rental unit in Zürich · 2 bedrooms · 2 beds · 1.5 baths,1900566,Claudia,Kreis 5,Escher Wyss,47.38918,8.52458,Entire home/apt,,4,1,2022-08-03,0.06,1,0,0,
653297247567470950,Rental unit in Zürich · 3 bedrooms · 3 beds · 1 bath,434204093,Blueground,Kreis 7,Hirslanden,47.36386349999999,8.559407900000002,Entire home/apt,252,30,0,,,105,206,0,
653297601716985479,Rental unit in Zürich · 3 bedrooms · 3 beds · 2.5 baths,434204093,Blueground,Kreis 7,Fluntern,47.3840998,8.556485799999997,Entire home/apt,339,30,0,,,105,55,0,
654097074610481487,Rental unit in Zürich · ★4.53 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 1,Rathaus,47.37406,8.54428,Entire home/apt,119,1,38,2023-12-24,2.21,31,211,31,
654212634864472436,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,38735668,Daniel,Kreis 10,Wipkingen,47.39349,8.51998,Entire home/apt,75,10,0,,,1,156,0,
654318950541773913,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,465401027,Jean,Kreis 8,Mühlebach,47.36207208466637,8.551260523803714,Entire home/apt,130,30,0,,,1,365,0,
654792868738733242,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,22513551,Luca,Kreis 3,Sihlfeld,47.37328,8.51518,Private room,240,1,1,2023-01-31,0.09,35,10,1,
654839171732045096,Rental unit in Zürich · ★4.96 · 1 bedroom · 2 beds · 1.5 shared baths,16964407,Koller,Kreis 3,Sihlfeld,47.37026,8.52515,Private room,92,2,22,2023-12-20,1.25,1,0,16,
656457522550739365,Rental unit in Zürich · ★4.93 · 1 bedroom · 1 bed · 1 bath,2785561,Timoteo,Kreis 4,Hard,47.38586,8.51495,Entire home/apt,,3,14,2022-11-04,0.79,1,0,0,
656566836639646136,Rental unit in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,361543,Madeleine,Kreis 10,Wipkingen,47.39139,8.52467,Private room,66,1,107,2023-12-24,5.99,1,19,69,
657750324365906495,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,1327448,Géraldine,Kreis 3,Sihlfeld,47.37402,8.51738,Entire home/apt,97,3,10,2023-09-18,0.58,1,66,6,
658013125246480259,Rental unit in Zürich · ★4.27 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 4,Langstrasse,47.37925,8.53775,Entire home/apt,87,6,26,2023-12-17,1.47,31,188,6,
658287952145617920,Rental unit in Zürich · ★4.94 · 1 bedroom · 1 bed · 2 shared baths,142346563,Anja,Kreis 3,Alt-Wiedikon,47.36522,8.52199,Private room,65,1,53,2023-11-29,2.97,1,56,36,
659207659570489308,Rental unit in Zürich · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,269699325,Tiziano,Kreis 10,Höngg,47.4064803,8.4894878,Private room,55,2,23,2023-11-19,1.26,1,25,11,
659763931685136798,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,198265997,Mia,Kreis 8,Seefeld,47.36137,8.55111,Entire home/apt,163,6,2,2023-07-02,0.12,10,365,1,
659935026967826590,Condo in Zürich · ★4.94 · 3 bedrooms · 4 beds · 1.5 baths,66592862,Martin,Kreis 5,Gewerbeschule,47.3813623,8.5334636,Entire home/apt,587,5,17,2023-12-13,0.95,2,362,8,
660106369008280245,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,41885270,Tristan,Kreis 4,Langstrasse,47.3775,8.52782,Entire home/apt,40,30,1,2022-08-17,0.06,1,0,0,
660124767597040897,Rental unit in Zürich · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,466773977,Alex,Kreis 3,Sihlfeld,47.37207,8.51943,Private room,130,5,5,2023-05-23,0.29,1,0,2,
660784103631802845,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,12888535,A,Kreis 5,Gewerbeschule,47.38302,8.52866,Private room,96,3,0,,,2,361,0,
660894839421516998,Rental unit in Zürich · ★4.78 · 1 bedroom · 1 bed · 1 bath,32609361,Daniela,Kreis 10,Wipkingen,47.39389,8.52251,Entire home/apt,85,2,9,2023-08-31,0.51,1,27,6,
661414871406422126,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,203475435,Bea,Kreis 10,Wipkingen,47.39819,8.52641,Entire home/apt,118,3,3,2023-10-07,0.20,1,47,2,
663531586110233930,Condo in Zürich · 1 bedroom · 2 beds · 1 bath,422392760,Roy,Kreis 1,Hochschulen,47.37653,8.54383,Entire home/apt,94,4,2,2023-12-24,0.12,1,119,1,
664302734942761891,Rental unit in Zürich · 2 bedrooms · 2 beds · 1 bath,414936148,Zaynab,Kreis 7,Fluntern,47.3740497,8.5541685,Entire home/apt,190,3,2,2023-09-17,0.48,1,25,2,
665726304658077279,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,365216813,Tower Group Immobilien GmbH,Kreis 3,Friesenberg,47.36231,8.50371,Entire home/apt,230,7,1,2023-07-05,0.17,4,90,1,
665914798015564290,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,460347574,Linda,Kreis 1,Rathaus,47.3743,8.54288,Entire home/apt,679,1,0,,,9,363,0,
665959521235052949,Condo in Zürich · 1 bedroom · 1 bed · 1 bath,468214193,Melsigen,Kreis 9,Altstetten,47.38905,8.46683,Entire home/apt,,4,1,2022-07-28,0.06,1,0,0,
667356914073648220,Loft in Zürich · ★4.97 · 1 bedroom · 1 bed · 1 bath,9998483,Sebastian,Kreis 4,Langstrasse,47.38097,8.52601,Entire home/apt,189,3,68,2023-12-13,3.84,1,81,44,
667893072259890369,Townhouse in Zürich · ★4.25 · 4 bedrooms · 4 beds · 2.5 baths,461413048,Mohammed,Kreis 11,Affoltern,47.422503,8.4945104,Entire home/apt,280,3,4,2023-03-08,0.22,2,355,1,
668496661336591834,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,92098038,Duy,Kreis 7,Hottingen,47.3691639,8.5533254,Entire home/apt,,1,6,2023-01-02,0.36,1,0,2,
668839556377128266,Condo in Zürich · 2 bedrooms · 2 beds · 2 baths,40704806,Florence,Kreis 7,Hirslanden,47.36493,8.56909,Entire home/apt,999,10,0,,,1,365,0,
669548147115911669,Home in Zürich · 2 bedrooms · 2 beds · 3 baths,469112817,Dudu,Kreis 2,Wollishofen,47.3494174,8.533182,Entire home/apt,210,14,1,2022-10-29,0.07,1,114,0,
669593335160853235,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,88734683,Timo,Kreis 10,Höngg,47.39676,8.51055,Private room,45,14,2,2023-05-02,0.12,2,0,1,
669920764669870929,Condo in Zürich · ★4.66 · 2 bedrooms · 2 beds · 1.5 baths,8213809,Michele,Kreis 7,Fluntern,47.3838114,8.5732995,Entire home/apt,200,3,32,2023-12-09,1.84,1,87,22,
669964392099122883,Rental unit in Zürich · ★5.0 · 1 bedroom · 1 bed · 1 bath,84722577,Rebecca,Kreis 2,Enge,47.35249,8.52667,Entire home/apt,300,1,7,2022-09-24,0.42,1,236,0,
670266764871814104,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,90565288,Chris,Kreis 2,Enge,47.3653,8.53559,Entire home/apt,120,28,1,2022-09-25,0.07,2,1,0,
670354258321301852,Rental unit in Zürich · ★5.0 · 3 bedrooms · 3 beds · 1 bath,34192304,Benjamin,Kreis 4,Langstrasse,47.37637967726051,8.526140796295163,Entire home/apt,342,2,6,2023-12-10,0.85,4,28,6,
670594051190709597,Rental unit in Zürich · ★4.89 · 1 bedroom · 1 bed · 1 bath,371008290,Sonia,Kreis 6,Unterstrass,47.39517837541865,8.545057626026185,Entire home/apt,94,1,103,2023-12-26,5.91,7,125,75,
671610830278550400,Rental unit in Zürich · ★4.85 · 2 bedrooms · 3 beds · 1 bath,15038541,Cher.,Kreis 4,Langstrasse,47.37447,8.52237,Entire home/apt,190,1,117,2023-12-25,7.30,16,80,83,
671734164040624574,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 baths,90205763,Alaîa,Kreis 12,Saatlen,47.4078153,8.5610317,Private room,110,5,1,2023-07-14,0.18,1,88,1,
672204327674232576,Rental unit in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,10696193,Shelly,Kreis 8,Mühlebach,47.36415,8.55395,Private room,94,1,23,2023-11-26,1.31,3,365,17,
672329460874110009,Rental unit in Zürich · 1 bedroom · 1 bed · 1 shared bath,21911612,Severin,Kreis 4,Hard,47.37638,8.51596,Private room,100,4,1,2022-09-01,0.06,2,0,0,
673522463224022823,Rental unit in Zürich · ★4.88 · 1 bedroom · 1 bed · 1 bath,20942161,Lucille,Kreis 7,Hirslanden,47.36449,8.56312,Entire home/apt,136,6,8,2023-11-24,0.51,1,13,5,
674412358369660234,Rental unit in Zürich · 2 bedrooms · 1 bed · 1 private bath,21911612,Severin,Kreis 3,Sihlfeld,47.37612,8.5142,Private room,100,5,0,,,2,291,0,
674535978084757486,Rental unit in Zürich · ★4.13 · 1 bedroom · 2 beds · 1 bath,420370006,Kamila,Kreis 4,Langstrasse,47.37804,8.53024,Entire home/apt,,1,55,2023-11-29,3.29,31,0,33,
674536043458940121,Condo in Zürich · ★4.22 · 1 bedroom · 1 bed · 1 bath,420370006,Kamila,Kreis 1,Rathaus,47.3754,8.54263,Entire home/apt,,10,37,2023-06-25,2.12,31,0,16,
676117793477913440,Rental unit in Zürich · 1 bedroom · 2 beds · 1 bath,6996725,Álvaro,Kreis 2,Wollishofen,47.34713,8.52991,Entire home/apt,111,3,0,,,1,4,0,
676784680826706946,Rental unit in Zürich · ★New · 1 bedroom · 1 bed · 1 bath,119817227,Shoshana,Kreis 4,Hard,47.38120911062754,8.518522383487472,Private room,,1,0,,,2,260,0,
677199846049834555,Rental unit in Zürich · ★4.83 · 2 bedrooms · 2 beds · 1 bath,12410150,Yannick,Kreis 11,Affoltern,47.4155408,8.531805799999999,Entire home/apt,67,2,12,2023-09-04,0.70,1,18,9,
677224688105371086,Rental unit in Zürich · 1 bedroom · 1 bed · 1.5 shared baths,161739523,Jakub,Kreis 3,Friesenberg,47.36676,8.50124,Private room,80,7,1,2023-03-01,0.10,1,329,1,
677254070146610750,Rental unit in Zürich · ★4.67 · 1 bedroom · 3 beds · 1 bath,52945028,Richard,Kreis 11,Seebach,47.41957063245899,8.542991280555725,Entire home/apt,140,2,3,2023-10-31,0.18,1,168,2,
678675524744102088,Rental unit in Zürich · 2 bedrooms · 3 beds · 2.5 baths,450724024,Daniel,Kreis 10,Höngg,47.40599419999999,8.4875936,Entire home/apt,65,7,2,2023-03-01,0.17,1,82,2,
678729338863376857,Rental unit in Zürich · 1 bedroom · 1 bed · 1 bath,35503617,Mervé,Kreis 2,Wollishofen,47.35116,8.5313,Entire home/apt,,10,0,,,1,0,0,
678757296633986107,Rental unit in Zürich · ★4.75 · 1 bedroom · 2 beds · 1 bath,420370006,Kamila,Kreis 2,Enge,47.36188,8.53071,Entire home/apt,139,1,12,2023-07-21,0.94,31,74,11,
680946017735070070,Rental unit in Zürich · ★4.91 · 1 bedroom · 1 bed · 1 bath,73227046,Alina,Kreis 2,Enge,47.36151,8.53156,Entire home/apt,227,3,23,2023-12-02,1.40,1,42,16,
681012370246931440,Serviced apartment in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.4188639,8.508064599999999,Entire home/apt,100,14,1,2023-11-16,0.71,43,87,1,
681575212095543828,Rental unit in Zürich · 1 bedroom · 2 beds · 1.5 baths,4462872,Eder,Kreis 2,Wollishofen,47.34392,8.53008,Entire home/apt,,2,2,2022-10-24,0.13,4,0,0,
681670118780357633,Serviced apartment in Zürich · Studio · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.4188639,8.508064599999999,Entire home/apt,100,14,0,,,43,0,0,
681673011920283266,Rental unit in Zürich · ★5.0 · 1 bedroom · 2 beds · 1 bath,22889966,Julia,Kreis 8,Seefeld,47.35401,8.55744,Entire home/apt,105,21,5,2023-12-10,0.60,1,340,5,
681675245808226964,Serviced apartment in Zürich · 1 bedroom · 1 bed · 1 bath,58818657,Book A Home AG,Kreis 11,Affoltern,47.4188639,8.508064599999999,Entire home/apt,110,14,0,,,43,55,0,
